day,busid,Travelto48,Dwell48,Travelto60,Dwell60,Travelto50,Dwell50,Travelto51,Dwell51,Travelto52,Dwell52,Travelto45,Dwell45,Travelto46,Dwell46,Travelto6,Dwell6,Travelto8,Dwell8,Travelto10,Dwell10,Travelto11,Dwell11,Travelto12,Dwell12,Travelto13,Dwell13,Travelto14,Dwell14,Travelto1,Dwell1,Travelto55,Dwell55,Travelto57,Dwell57,Travelto58,Dwell58,Travelto59,Dwell59,Travelto107,Dwell107,Travelto61,Dwell61,Travelto62,Dwell62
2015-04-07,643,606,12,34,24,44,16,86,14,28,18,50,34,84,18,90,28,58,8,42,32,60,30,84,30,62,26,40,24,74,38,164,24,44,44,58,37,136,18,40,34,46,26,50,26
2015-04-07,643,716,10,26,44,66,16,62,32,48,18,54,40,98,10,72,32,60,8,44,32,60,40,98,32,64,24,38,8,,,,,,,,,,,,,,,
2015-04-08,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,28,136,30,48,24,38,34,78,39,64,22,34,30,52,40
2015-04-08,643,534,10,24,22,44,16,72,14,30,18,50,28,70,6,84,8,36,28,70,28,54,20,74,16,48,28,42,8,52,32,130,8,28,24,38,14,114,38,62,34,46,10,30,60
2015-04-23,644,375,11,25,36,60,36,137,55,70,67,73,31,106,34,157,25,106,57,122,30,67,84,151,75,105,32,54,47,120,34,123,47,63,32,46,41,80,18,34,23,40,9,25,24
2015-04-23,644,625,28,42,56,78,34,108,39,53,30,59,26,127,30,113,28,91,38,97,32,59,43,103,38,64,45,57,30,77,31,106,21,40,36,46,26,61,26,42,29,36,8,24,15
2015-04-23,644,970,27,40,29,44,40,84,54,67,37,67,55,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,644,,,,,,,,,,,,,97,52,96,42,102,55,129,84,115,62,279,116,173,107,120,43,197,48,372,30,52,50,66,37,109,35,57,36,46,27,48,34
2015-04-23,644,128,27,41,29,48,29,93,44,57,18,48,29,172,48,92,29,61,36,75,24,42,58,103,21,46,66,78,25,56,29,107,24,39,35,49,33,103,32,49,24,33,12,30,32
2015-04-23,644,850,9,20,19,38,27,67,44,57,18,43,38,75,34,97,32,62,35,79,28,50,45,88,53,83,69,82,17,83,40,142,30,49,41,52,33,73,32,49,17,23,21,38,29
2015-04-23,644,1072,11,26,82,104,29,71,36,51,18,50,54,114,9,56,33,86,25,63,16,40,41,86,38,70,42,54,29,79,34,138,20,39,31,42,29,63,28,47,24,33,10,26,36
2015-04-23,644,1047,9,22,21,43,19,59,43,58,34,66,34,91,31,99,59,112,30,65,57,81,43,117,70,100,53,68,26,131,39,152,30,51,42,57,33,76,42,64,32,42,25,48,29
2015-04-23,644,789,36,50,21,43,36,116,44,60,50,82,35,90,37,86,31,108,62,125,34,61,63,142,45,77,99,113,32,89,60,324,9,25,39,51,36,98,36,59,36,47,10,30,75
2015-04-23,644,533,12,26,23,43,30,127,40,54,30,59,36,105,22,76,29,55,50,84,40,61,39,87,45,78,95,109,23,93,37,120,26,44,36,48,27,65,32,49,26,35,22,41,45
2015-04-23,644,946,38,52,32,57,37,83,36,52,18,52,45,138,55,125,31,101,38,85,62,92,39,94,38,70,24,42,33,119,38,149,26,46,34,47,21,115,31,49,19,28,10,59,40
2015-02-19,645,563,11,28,33,57,36,124,52,66,34,66,44,88,47,108,32,64,54,102,38,66,30,102,88,122,44,62,49,523,57,350,33,57,46,60,42,136,36,58,28,40,20,40,34
2015-02-19,645,116,12,28,46,68,16,82,22,36,34,68,14,56,26,64,16,56,24,62,20,48,30,88,38,68,64,78,6,36,10,98,42,62,46,66,16,56,18,40,24,32,10,30,14
2015-02-19,645,1140,36,52,22,46,16,82,30,46,20,50,46,104,34,113,31,75,48,102,34,62,46,102,50,110,92,105,43,202,46,182,34,54,48,60,44,132,32,54,28,38,30,48,32
2015-03-03,645,464,28,42,38,68,50,82,62,78,38,74,38,150,94,188,36,66,72,116,34,62,40,178,80,112,36,48,24,76,28,110,8,40,34,50,18,66,14,36,18,28,10,38,46
2015-03-03,645,662,24,34,29,54,34,124,32,44,28,60,32,84,20,70,26,58,38,98,30,46,36,74,40,74,26,40,22,72,34,114,32,48,30,42,26,98,28,48,14,22,8,24,78
2015-03-03,645,1020,30,42,30,48,45,74,68,84,32,64,74,126,76,152,98,132,72,126,62,104,84,512,184,239,80,86,54,150,78,266,34,52,26,40,62,92,34,48,40,50,28,46,36
2015-03-03,645,119,5,13,16,34,26,64,38,52,18,46,28,68,28,102,28,61,29,59,40,66,40,78,28,60,40,52,22,68,30,118,30,54,40,50,36,90,30,52,30,40,32,52,26
2015-03-03,645,857,13,23,30,48,16,102,44,58,16,44,44,78,24,114,28,70,50,94,34,60,31,82,62,90,124,136,30,180,44,182,30,50,38,48,32,58,30,47,31,39,34,50,28
2015-03-03,645,770,8,18,16,52,84,180,38,50,24,52,28,122,30,64,26,58,23,90,36,58,24,80,44,78,90,102,38,96,28,114,30,48,57,66,26,54,26,44,18,26,15,26,30
2015-03-03,645,890,10,20,16,36,28,56,42,56,26,56,26,126,46,102,32,68,26,88,16,44,46,98,40,70,64,74,26,60,40,138,22,46,40,52,54,114,34,58,18,28,16,40,34
2015-03-03,645,967,21,37,28,48,32,100,34,48,32,60,60,164,78,184,34,113,197,249,36,66,84,308,144,270,78,92,46,100,48,152,36,52,50,60,40,104,38,56,30,38,26,48,40
2015-03-03,645,124,28,40,16,38,32,64,42,54,36,66,32,80,28,94,28,64,36,92,36,56,38,112,54,86,44,54,42,76,52,136,28,46,29,40,26,56,18,38,36,46,10,26,38
2015-03-03,645,998,10,22,18,38,30,96,48,60,32,62,34,96,58,160,34,62,52,102,30,50,46,134,64,122,88,100,32,148,40,194,28,46,42,50,34,62,50,78,30,40,29,46,26
2015-03-31,645,120,26,37,32,55,41,124,60,74,46,78,61,103,52,201,67,80,99,128,32,54,30,69,40,71,35,48,25,103,28,124,15,39,38,49,32,100,29,47,17,25,22,42,53
2015-03-31,645,781,23,37,0,47,102,109,69,,,,13,66,23,,,,,,15,39,35,119,2,33,66,77,29,104,37,117,11,47,28,40,27,49,26,42,17,26,9,25,28
2015-03-31,645,1079,31,45,42,42,37,103,57,68,30,59,46,99,49,119,32,58,50,96,70,110,45,139,70,173,77,94,47,370,53,340,26,42,34,46,32,105,29,47,16,24,21,36,32
2015-03-31,645,131,9,30,20,38,15,76,36,47,16,41,9,45,15,50,27,85,31,67,29,55,30,70,34,67,20,32,10,50,30,101,22,39,29,40,25,49,23,40,15,24,9,24,29
2015-03-31,645,1372,24,37,45,45,11,44,38,48,16,43,32,81,32,113,34,59,35,77,34,58,37,81,46,73,29,42,25,62,38,150,26,42,32,41,26,53,31,47,24,32,22,39,31
2015-03-31,645,1068,13,27,25,46,20,92,35,45,34,60,27,118,36,95,26,95,47,80,33,58,35,81,35,62,47,61,24,69,37,151,23,38,28,38,40,69,26,45,30,39,22,38,44
2015-03-31,645,1064,22,35,89,,,,38,52,27,52,29,74,29,78,29,54,37,82,30,51,40,79,34,63,42,56,24,60,37,124,23,40,29,38,28,83,28,43,17,26,11,29,25
2015-03-31,645,1257,24,39,24,48,37,71,47,59,28,60,60,132,29,162,34,110,54,122,32,59,43,168,76,117,52,79,47,101,37,377,35,56,39,53,35,72,36,59,29,41,29,51,32
2015-03-31,645,289,24,35,29,50,25,114,35,45,16,46,28,82,29,81,24,90,27,124,31,51,23,111,2,106,65,83,30,109,33,132,28,44,19,28,37,92,31,52,14,24,23,39,37
2015-03-31,645,,,,17,38,25,102,32,41,31,65,25,59,30,56,29,86,31,69,38,66,55,99,35,65,82,95,71,197,34,198,26,42,31,40,34,59,31,46,28,38,29,49,33
2015-01-19,647,60,10,24,20,38,34,104,36,50,18,52,12,58,6,68,8,60,28,84,30,54,30,76,16,46,26,38,6,32,8,96,6,25,21,33,12,80,14,36,30,40,10,30,20
2015-01-19,647,670,30,44,20,40,16,98,36,48,30,64,10,52,42,68,6,38,28,62,34,56,28,74,32,60,58,72,6,36,14,120,8,24,20,30,28,102,16,35,21,29,11,26,20
2015-01-19,647,576,28,43,31,49,36,82,14,26,14,44,28,114,64,144,46,72,34,70,42,64,18,64,26,58,48,58,6,34,6,78,8,24,22,34,12,96,16,38,18,26,10,30,16
2015-01-19,647,699,41,53,20,40,14,72,16,28,18,50,48,104,24,80,28,62,24,62,22,42,28,70,30,90,26,38,30,60,24,113,5,25,22,34,14,66,16,34,18,28,11,26,16
2015-01-19,647,495,9,23,30,50,32,114,32,46,20,52,32,72,6,36,30,58,26,90,30,52,32,76,28,62,28,40,24,52,8,90,6,24,24,36,14,66,18,40,22,34,28,46,20
2015-01-19,647,683,25,39,20,40,14,120,38,52,20,52,36,92,8,86,30,64,30,64,50,74,42,86,32,74,28,42,26,56,28,116,8,28,34,46,14,74,18,38,22,32,11,30,28
2015-01-19,647,464,36,52,20,42,32,110,34,48,19,54,10,50,4,62,10,56,30,62,24,48,38,86,38,74,62,76,42,80,10,90,8,29,23,35,12,52,18,40,24,34,30,50,16
2015-01-19,647,566,16,30,21,40,12,84,52,64,32,64,10,102,6,76,46,72,24,60,48,70,46,88,30,60,26,38,8,34,12,86,24,42,20,34,14,116,16,36,28,36,10,36,34
2015-01-19,647,2186,24,38,36,56,30,66,14,26,18,46,10,72,32,56,40,110,24,60,34,66,38,86,40,74,36,48,8,46,28,148,36,58,28,40,26,76,42,66,28,42,28,68,54
2015-01-19,647,2366,26,40,22,40,32,116,40,52,20,50,32,102,68,148,24,64,22,60,36,62,30,100,32,66,68,80,6,64,40,181,7,27,22,32,14,90,15,33,18,28,9,31,38
2015-01-19,647,2120,10,22,38,58,19,60,42,54,17,54,42,104,30,100,30,67,8,40,49,71,32,83,34,74,47,60,8,62,27,106,26,46,52,64,29,104,34,54,18,26,25,48,36
2015-01-19,647,2252,28,41,19,37,38,120,44,58,42,74,26,102,42,70,28,58,58,102,28,60,38,84,34,66,70,82,6,34,38,138,8,24,28,38,34,108,36,56,30,43,21,47,36
2015-01-19,647,2150,10,22,28,46,32,106,30,44,20,46,30,68,20,46,24,48,32,100,26,50,44,94,48,90,40,54,30,134,36,138,8,26,38,48,34,72,32,54,28,36,10,34,34
2015-01-19,647,2256,40,53,31,53,42,82,30,42,36,64,26,64,26,102,24,52,30,70,48,72,34,88,28,68,42,54,30,60,28,102,26,44,32,42,14,72,34,54,22,30,26,52,40
2015-01-19,647,2278,36,58,36,54,30,92,28,42,16,44,14,90,44,88,28,52,24,58,30,54,32,80,42,78,36,48,24,86,38,156,10,33,35,51,40,78,16,38,34,44,31,52,34
2015-01-19,647,2240,28,42,18,36,18,52,38,54,48,78,34,120,24,54,26,52,26,78,28,52,34,84,28,56,34,46,6,50,38,132,26,46,34,48,34,86,36,56,26,34,30,54,36
2015-01-19,647,2220,22,38,22,44,22,62,16,30,34,64,40,88,8,84,40,66,24,84,16,38,44,92,34,62,64,76,22,52,40,126,36,54,32,46,30,98,18,42,32,42,38,96,450
2015-01-19,647,2282,10,22,30,48,14,56,50,62,30,66,14,48,64,120,20,48,18,50,52,72,46,102,12,42,42,52,6,52,34,152,22,38,32,44,32,110,28,48,20,30,26,46,26
2015-01-19,647,521,7,21,16,34,38,90,14,26,20,48,10,44,6,52,22,50,24,56,28,52,40,84,15,40,20,32,4,30,26,110,4,22,46,60,16,88,16,36,18,28,8,26,30
2015-01-19,647,770,6,18,40,60,14,106,30,44,18,46,24,60,6,54,24,52,6,38,22,42,16,62,28,56,34,46,8,64,22,96,6,22,28,40,34,88,14,42,17,27,12,29,36
2015-01-19,647,682,8,20,22,41,13,84,12,23,17,43,10,47,37,79,11,48,6,35,12,31,15,53,16,39,27,36,5,38,27,96,5,22,19,34,23,81,14,33,16,26,8,23,32
2015-01-19,647,855,8,18,16,36,13,48,12,21,22,48,10,42,6,60,6,28,5,33,18,36,15,56,22,48,18,28,6,35,16,91,22,36,20,30,12,64,14,32,15,24,8,24,16
2015-01-19,647,972,8,18,20,38,14,200,12,24,14,40,8,40,6,48,6,26,6,32,15,36,18,56,12,39,18,28,6,46,26,112,6,22,16,28,12,80,24,44,16,24,8,24,16
2015-01-20,647,782,8,24,16,38,14,350,24,36,14,38,23,52,4,30,6,26,6,33,9,25,14,50,10,32,16,26,4,28,6,74,6,20,18,30,12,54,14,31,17,25,10,62,8
2015-02-25,648,896,28,44,36,56,37,72,46,62,42,74,42,96,28,88,30,62,44,112,34,62,42,92,43,77,53,65,39,125,46,209,24,48,42,56,30,68,28,54,28,38,30,50,28
2015-02-25,648,784,10,30,34,54,16,86,50,64,34,64,44,84,24,68,28,58,28,62,36,60,34,90,36,66,72,84,26,58,34,116,22,44,30,42,30,88,30,50,18,28,8,28,28
2015-02-25,648,1126,26,40,26,44,34,70,54,68,36,70,48,130,56,134,50,78,72,106,62,88,42,98,66,202,96,103,67,387,88,268,34,50,34,46,38,74,36,56,28,38,14,28,34
2015-02-25,648,164,10,24,20,40,29,114,16,30,38,72,34,94,27,56,36,70,46,84,30,60,52,108,38,73,101,116,31,84,33,113,26,44,36,50,28,62,32,52,18,30,9,28,24
2015-02-25,648,998,9,23,20,41,13,75,69,81,35,63,50,117,35,83,42,76,93,130,46,72,45,122,74,104,64,78,50,134,44,167,27,45,34,48,44,75,31,67,30,38,28,47,30
2015-02-25,648,726,8,22,33,54,32,72,46,58,29,60,34,79,33,101,38,61,30,62,46,70,36,84,36,68,101,114,35,82,38,127,25,44,39,51,54,86,36,56,32,42,24,46,32
2015-02-25,648,934,10,24,20,40,28,66,40,54,18,50,28,78,26,68,28,52,30,86,30,52,48,100,44,72,56,71,25,57,36,123,25,43,34,46,32,77,35,54,45,55,22,40,32
2015-02-25,648,1094,12,26,26,46,18,96,54,69,41,77,52,177,75,161,34,108,102,148,66,90,32,90,36,64,36,48,28,82,38,126,32,50,39,50,32,116,48,68,30,40,10,30,31
2015-02-25,648,640,26,40,86,108,18,94,46,62,18,52,38,108,34,120,32,62,30,68,40,64,34,94,34,64,42,54,30,120,38,154,34,52,20,34,36,104,38,60,34,44,28,48,30
2015-02-25,648,797,13,25,22,42,18,54,38,54,20,52,40,112,60,132,26,68,60,116,68,96,48,118,95,128,52,68,68,136,74,174,46,68,83,94,48,112,46,72,34,44,34,98,66
2015-01-26,649,214,24,34,28,46,34,116,48,60,52,82,40,90,42,116,30,74,36,90,32,54,38,94,42,73,39,49,26,70,28,99,23,39,26,36,62,140,30,48,18,26,13,30,20
2015-01-26,649,945,9,25,24,46,34,72,32,46,20,46,30,66,28,82,22,56,28,56,30,50,30,70,52,78,54,64,24,50,28,96,6,22,34,47,15,63,30,48,24,32,8,26,30
2015-01-26,649,1182,30,44,32,52,16,88,52,64,32,58,46,110,51,120,34,66,60,92,30,58,46,102,59,105,92,140,110,547,66,264,28,42,30,42,38,90,34,50,26,34,20,36,34
2015-01-26,649,252,60,108,16,34,14,98,30,44,20,46,8,44,28,76,30,56,36,76,40,64,28,68,28,52,44,56,30,56,26,99,23,38,19,29,30,82,30,50,18,28,22,34,30
2015-01-26,649,1208,24,36,30,48,32,64,44,56,28,56,26,66,30,58,44,70,66,101,31,53,36,98,85,112,84,96,34,242,49,123,32,48,44,56,42,74,38,56,16,28,22,37,33
2015-01-26,649,737,11,26,22,42,20,62,34,46,28,63,25,85,26,144,22,48,20,56,34,54,24,72,28,52,34,46,16,72,30,108,20,38,36,46,30,116,32,54,34,42,24,42,39
2015-01-26,649,1101,1,22,19,37,30,77,39,52,19,48,27,67,26,108,30,59,34,65,61,84,39,91,61,93,49,60,14,77,32,105,25,40,34,45,30,73,31,60,27,37,24,40,42
2015-01-26,649,1048,23,38,18,38,38,132,51,64,40,68,40,88,80,166,40,98,139,191,143,165,88,151,79,113,64,76,30,66,46,146,37,54,38,50,36,112,44,61,28,36,30,45,31
2015-01-26,649,459,9,26,53,69,28,128,42,52,42,72,40,94,40,120,26,54,38,100,42,64,40,86,40,70,52,64,20,94,30,116,28,45,25,37,12,50,34,52,20,28,10,30,44
2015-01-26,649,950,12,26,20,40,34,74,46,60,30,82,38,90,48,82,40,106,44,79,43,65,50,127,65,95,40,114,56,94,48,140,30,50,40,52,42,82,38,60,38,48,8,68,10
2015-03-02,649,482,24,38,35,56,32,68,30,40,36,66,34,70,30,148,26,58,44,92,28,54,66,122,54,84,76,88,20,69,38,133,26,43,35,47,12,44,12,32,32,40,10,36,16
2015-03-02,649,996,10,18,30,50,14,68,31,42,32,60,28,66,30,98,18,56,72,124,32,68,62,110,57,84,24,37,43,91,28,108,26,45,24,36,28,104,15,38,22,30,11,26,16
2015-03-02,649,1012,30,42,16,34,34,90,54,66,26,54,70,106,78,108,66,133,59,113,42,64,470,535,80,112,107,126,48,263,56,200,40,56,28,38,36,68,34,50,26,34,20,36,76
2015-03-02,649,146,8,18,16,36,12,42,22,33,11,37,32,72,18,64,38,72,32,62,38,68,58,102,30,54,48,58,22,86,26,112,24,39,29,41,26,120,12,28,24,32,26,42,18
2015-03-02,649,1144,6,19,15,37,32,72,42,56,14,40,46,92,30,94,42,69,39,137,66,88,34,90,66,144,52,110,40,171,45,149,34,48,46,56,52,88,34,54,26,34,24,40,28
2015-03-02,649,660,6,20,22,48,22,112,42,57,21,50,25,103,26,84,26,54,38,100,26,54,40,78,50,76,42,54,28,70,32,140,30,44,26,34,28,60,34,52,18,24,8,24,32
2015-03-02,649,1082,8,18,14,32,16,110,36,48,20,62,30,90,24,60,32,56,38,102,16,36,28,72,31,60,58,70,28,88,44,124,32,48,35,47,34,74,32,54,42,48,5,23,40
2015-03-02,649,1081,6,17,17,36,14,101,53,65,31,62,48,103,45,135,27,101,49,85,61,87,33,86,72,100,72,84,44,120,32,138,27,41,47,57,40,84,42,69,35,44,26,44,68
2015-03-02,649,708,10,22,17,36,17,51,25,37,20,44,38,78,34,119,30,56,40,70,38,58,31,78,40,68,74,85,18,95,35,141,24,42,43,54,32,78,28,45,59,67,26,44,56
2015-03-02,649,1048,22,34,17,46,22,88,38,52,20,52,38,100,33,102,26,52,54,128,54,74,34,100,36,66,100,114,42,142,78,168,36,52,36,46,34,98,34,58,40,50,26,64,24
2015-03-10,649,804,14,38,36,60,40,80,54,76,58,80,44,94,30,60,32,59,42,88,14,40,36,92,29,62,52,66,28,88,28,124,8,28,22,36,12,48,16,44,20,32,10,32,22
2015-03-10,649,1048,26,44,48,72,38,78,36,50,26,56,40,106,36,71,31,69,38,90,34,62,30,82,32,62,78,92,26,58,28,140,8,26,26,40,30,122,16,36,18,28,10,32,22
2015-03-10,649,996,38,54,48,70,58,154,124,138,22,58,120,168,6,62,60,124,74,122,60,84,38,104,60,94,64,78,50,114,34,176,2,23,19,31,30,68,32,90,18,26,10,32,16
2015-03-10,649,515,31,57,34,56,42,90,52,66,34,64,46,86,66,112,54,122,54,120,34,60,38,88,56,86,62,76,32,88,34,144,8,26,44,58,36,120,14,34,18,28,10,30,32
2015-03-10,649,802,28,44,36,58,38,76,48,62,38,70,56,97,53,87,34,64,52,92,42,66,32,81,31,61,50,64,46,98,38,148,28,49,61,75,32,118,32,52,28,36,10,32,18
2015-03-10,649,870,34,48,36,62,40,78,40,52,34,68,38,122,60,158,34,66,50,102,32,64,36,112,72,108,34,48,8,38,30,119,7,25,34,46,14,98,36,56,20,30,10,32,16
2015-03-10,649,863,11,33,54,80,34,76,38,52,30,62,38,122,26,58,28,60,32,94,36,64,52,126,64,87,47,61,30,128,38,142,28,46,34,48,46,84,30,54,34,45,25,47,30
2015-03-10,649,826,28,42,36,60,38,90,62,76,42,76,60,118,78,180,50,80,102,180,88,114,82,238,118,173,94,111,53,271,76,196,36,56,46,64,38,94,42,62,30,40,10,28,34
2015-03-10,649,124,8,22,22,46,34,70,42,56,38,68,36,86,36,74,36,64,42,108,44,68,38,88,44,74,52,66,38,72,32,124,24,60,36,50,30,64,14,34,18,26,11,36,18
2015-03-10,649,982,36,52,52,72,30,68,42,54,30,62,38,84,52,92,34,74,36,82,34,58,38,112,50,86,92,106,44,151,41,187,26,44,40,54,36,74,36,62,30,38,10,28,26
2015-03-10,649,756,10,26,20,44,40,112,38,52,43,72,32,70,24,74,46,78,52,110,70,94,26,82,52,138,88,100,18,48,24,128,8,38,22,34,12,112,15,32,50,58,26,44,26
2015-03-10,649,838,9,23,36,60,18,114,38,52,28,60,40,78,26,74,31,63,34,94,32,54,40,90,33,65,85,100,14,72,33,121,25,43,40,54,18,246,35,83,20,28,10,30,34
2015-03-10,649,831,7,19,25,43,32,96,58,70,39,65,56,209,36,83,43,147,116,182,4,76,46,106,104,132,69,82,35,63,43,155,32,52,34,46,35,69,36,52,15,27,29,41,32
2015-03-10,649,264,23,33,18,37,27,97,44,54,15,41,39,95,35,119,29,61,59,129,27,69,39,85,33,63,24,35,21,50,41,114,21,38,29,40,35,126,30,53,27,36,28,44,33
2015-03-10,649,953,24,33,14,39,29,114,36,47,18,48,32,84,38,110,46,72,32,85,34,56,44,90,56,86,38,50,46,436,56,310,40,56,70,86,36,110,32,50,26,35,8,23,34
2015-03-10,649,362,10,20,16,38,26,62,46,58,24,48,62,118,36,138,36,124,40,76,48,68,34,76,39,70,48,60,26,86,38,134,26,44,34,46,34,68,30,48,26,32,8,24,30
2015-03-10,649,964,30,42,26,44,30,112,38,50,14,38,36,74,28,84,30,60,48,122,30,52,44,94,42,70,34,48,42,78,40,150,26,44,26,38,24,58,32,48,17,24,22,38,34
2015-03-10,649,1336,8,23,13,29,16,52,40,54,38,66,34,72,48,108,26,70,34,96,28,50,29,76,44,72,78,90,22,106,38,164,34,48,30,40,38,108,32,49,19,25,24,40,37
2015-03-10,649,670,8,20,22,38,16,46,32,44,18,42,32,66,40,98,16,44,40,90,26,50,46,86,38,64,68,80,8,80,34,168,28,44,52,62,28,90,30,48,14,24,24,40,32
2015-03-10,649,808,10,24,24,48,18,82,48,64,31,70,28,93,33,87,30,60,40,86,36,60,30,86,40,76,74,90,26,64,50,144,30,50,50,68,38,136,42,70,40,50,32,56,34
2015-03-10,649,663,9,29,20,44,16,57,29,53,32,68,12,52,42,112,26,60,26,86,24,46,30,82,36,64,34,46,10,106,30,124,28,46,46,58,32,124,36,58,32,40,24,44,32
2015-03-10,649,584,8,20,28,52,40,82,42,56,28,62,28,72,62,120,30,62,40,80,32,56,32,82,32,62,36,50,14,92,40,136,28,49,52,66,45,82,36,60,22,32,10,32,28
2015-03-10,649,662,8,20,18,42,16,76,40,53,21,61,40,86,36,78,26,56,22,90,14,36,38,80,30,60,48,60,12,44,46,136,26,48,54,68,26,112,36,56,34,42,30,54,30
2015-03-10,649,740,10,22,18,42,16,54,36,50,18,50,10,48,42,84,23,54,8,44,22,52,38,92,18,52,29,42,10,44,34,162,6,26,36,50,22,60,16,38,28,38,34,58,34
2015-03-10,649,968,8,32,18,40,16,76,14,30,18,50,28,73,29,85,8,36,22,59,15,39,26,79,27,57,20,34,22,52,32,112,27,46,53,66,14,95,41,63,38,42,10,32,32
2015-03-10,649,904,10,20,31,52,16,54,14,28,20,50,12,58,64,122,12,44,8,44,36,60,30,76,24,50,18,32,18,78,30,,,,,,,,,,,,,
2015-03-11,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,6,24,20,32,32,102,40,64,31,40,10,34,28
2015-03-11,649,720,6,18,20,44,16,86,16,30,20,56,10,50,20,78,8,38,8,46,42,66,34,84,26,62,18,32,8,56,26,107,34,56,34,48,30,102,32,54,22,30,12,36,28
2015-02-02,650,546,8,22,28,48,16,72,28,40,28,58,10,46,48,90,22,56,40,98,12,32,32,74,28,54,58,68,6,38,34,100,6,22,28,36,12,66,28,46,14,22,8,26,14
2015-02-02,650,1340,36,50,38,58,30,106,56,68,36,64,74,118,58,88,44,72,66,102,26,46,38,220,117,148,38,80,71,375,58,137,28,44,38,49,43,81,34,50,16,24,24,42,28
2015-02-02,650,328,8,20,18,34,26,98,32,44,30,56,8,40,24,46,28,79,19,87,34,54,40,78,37,59,34,44,38,70,24,106,27,41,28,38,26,88,33,51,17,25,10,28,30
2015-02-02,650,1246,13,26,20,42,44,85,46,60,32,61,34,72,8,80,34,64,80,112,54,76,74,118,54,86,104,116,58,164,46,128,30,45,37,48,47,89,32,71,26,38,8,26,34
2015-02-02,650,760,21,36,26,44,18,102,35,46,16,42,30,64,22,46,30,56,38,98,36,56,26,70,42,72,46,58,32,64,24,93,9,26,41,53,32,68,36,52,24,32,28,46,30
2015-02-02,650,1183,9,23,16,34,26,102,30,44,30,56,28,78,22,92,26,52,28,56,32,50,28,76,32,56,46,56,30,58,40,132,28,43,31,41,34,74,29,46,20,62,9,26,38
2015-02-02,650,1154,10,26,20,42,34,76,42,58,38,72,36,84,48,140,36,96,60,106,44,66,36,146,88,192,94,106,26,66,40,298,36,54,48,58,36,76,40,60,22,32,10,30,42
2015-02-02,650,528,12,26,46,64,30,88,48,60,20,48,38,100,30,76,34,58,30,97,35,53,36,90,40,72,32,44,20,56,32,126,32,48,30,40,34,86,40,62,30,38,28,50,32
2015-02-02,650,988,30,44,38,66,34,112,42,56,32,60,38,88,34,120,40,66,32,64,34,62,32,90,36,110,90,102,32,102,58,152,30,48,38,50,28,118,34,58,26,36,22,76,38
2015-04-28,650,360,11,21,35,53,33,122,41,64,32,65,34,187,40,111,32,87,43,114,29,49,33,170,74,104,48,117,24,91,23,134,19,34,26,36,33,62,27,45,18,27,23,40,10
2015-04-28,650,714,8,20,45,63,26,66,33,47,33,65,54,71,31,89,30,80,30,66,29,61,32,73,28,56,35,48,26,54,43,134,18,36,29,43,39,93,31,52,19,29,9,25,27
2015-04-28,650,1160,30,44,32,52,30,119,69,69,45,73,48,95,40,86,41,87,75,118,42,61,42,149,121,163,74,85,59,498,38,272,24,39,30,41,42,79,29,46,19,28,21,37,29
2015-04-28,650,107,9,21,22,42,32,101,29,43,30,62,28,71,33,120,27,58,35,89,31,55,38,95,55,89,26,43,45,86,298,414,29,45,31,41,32,108,31,48,18,27,19,34,30
2015-04-28,650,787,21,36,28,45,16,104,28,41,16,45,33,,,,27,59,27,68,50,69,31,84,44,71,46,56,27,140,41,146,31,49,28,38,37,75,28,47,27,45,23,40,26
2015-04-28,650,862,8,19,19,37,29,60,33,45,33,66,32,71,32,161,21,47,29,88,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,650,,,,,,,,,,,,,,,,,,,89,27,44,26,71,41,68,57,69,20,87,33,123,21,38,34,45,35,68,35,52,22,30,20,36,23
2015-04-28,650,1094,9,,,,37,95,32,44,30,56,37,80,50,91,25,89,28,62,41,63,34,76,37,63,39,50,22,76,40,136,23,40,32,42,30,59,27,44,28,36,21,36,23
2015-04-28,650,1137,25,38,27,46,29,63,42,54,26,52,53,125,39,68,27,92,43,79,44,64,43,116,140,175,52,64,21,68,36,304,31,47,32,43,25,58,30,46,26,35,25,40,28
2015-04-28,650,678,19,30,33,49,31,80,30,42,24,,,,22,64,22,83,25,59,48,67,24,73,32,60,73,86,19,115,33,107,23,42,31,42,34,67,24,46,27,36,19,37,27
2015-04-28,650,1149,15,29,19,38,15,46,44,56,28,55,10,67,30,99,30,91,34,66,30,48,42,80,29,57,82,93,22,124,37,114,20,36,32,43,37,84,32,48,33,43,21,63,7
2015-03-10,651,534,26,38,36,56,40,92,56,68,36,68,48,132,58,142,40,70,64,98,40,64,52,286,172,202,70,100,26,92,40,132,28,44,20,34,34,94,38,56,18,28,28,49,63
2015-03-10,651,490,9,23,22,42,16,84,40,52,40,80,34,106,34,186,24,64,38,108,32,58,66,130,52,82,42,56,30,76,36,114,24,40,38,48,30,130,36,56,32,40,8,24,38
2015-03-10,651,774,34,48,16,36,40,96,56,70,42,76,60,100,94,158,66,132,66,124,32,58,50,358,133,206,93,222,48,202,36,136,28,48,42,56,42,74,34,50,28,38,29,46,40
