day,busid,Travelto118,Dwell118,Travelto64,Dwell64,Travelto78,Dwell78,Travelto76,Dwell76
2015-03-11,655,,,,,,,,196
2015-03-11,655,514,94,124,60,96,35,356,4
2015-03-11,655,,,,,,,,152
2015-03-11,655,494,45,76,40,72,14,284,3
2015-03-11,655,,,,,,,,162
2015-03-11,655,510,76,106,114,148,46,412,4
2015-03-11,655,,,,,,,,122
2015-03-11,655,446,42,66,30,60,30,300,2
2015-03-11,655,,,,,,,,256
2015-03-11,655,522,40,60,44,74,34,372,2
2015-03-11,655,,,,,,,,214
2015-03-11,655,512,76,100,116,154,36,296,2
2015-03-11,655,,,,,,,,258
2015-03-11,655,584,60,104,56,90,36,414,2
2015-03-11,655,,,,,,,,180
2015-03-11,655,474,62,89,105,137,32,380,2
2015-03-11,655,,,,,,,,132
2015-03-11,655,480,44,66,30,58,12,250,2
2015-03-11,655,,,,,,,,152
2015-03-11,655,390,34,52,63,89,35,313,2
2015-03-11,655,,,,,,,,156
2015-03-11,655,444,70,90,37,63,23,251,2
2015-03-11,655,,,,,,,,42
2015-03-11,655,314,34,54,50,76,20,328,2
2015-03-11,655,,,,,,,,137
2015-03-11,655,402,49,78,71,100,29,290,3
2015-03-11,655,,,,,,,,119
2015-03-11,655,446,35,59,48,76,33,492,85
2015-03-11,655,,,,,,,,70
2015-03-11,655,402,25,44,56,84,18,378,2
2015-03-11,655,,,,,,,,102
2015-03-11,655,426,26,44,39,66,32,296,2
2015-03-11,655,,,,,,,,68
2015-03-11,655,378,62,80,58,90,32,486,2
2015-03-11,655,942,42,60,38,64,30,294,2
2015-03-11,655,,,,,,,
2015-03-12,655,,,,,,,,182
2015-03-12,655,524,50,72,44,76,34,,178
2015-03-12,655,524,36,58,44,76,32,408,2
2015-03-12,655,,,,,,,,162
2015-03-12,655,462,30,52,30,60,36,,234
2015-03-12,655,538,30,54,50,80,30,338,2
2015-03-12,655,,,,,,,,230
2015-03-12,655,550,44,70,72,102,32,360,2
2015-03-12,655,,,,,,,,252
2015-03-12,655,596,46,74,44,74,32,392,66
2015-03-12,655,,,,,,,,192
2015-03-12,655,508,60,82,48,78,16,286,2
2015-03-12,655,,,,,,,,182
2015-03-12,655,525,39,61,42,72,30,406,36
2015-03-12,655,,,,,,,,237
2015-03-12,655,631,98,146,70,108,32,401,41
2015-03-12,655,,,,,,,,192
2015-03-12,655,536,35,58,36,65,13,310,43
2015-03-12,655,,,,,,,,180
2015-03-12,655,482,58,110,79,110,10,334,44
2015-03-12,655,,,,,,,,146
2015-03-12,655,490,32,70,72,104,42,452,56
2015-03-12,655,,,,,,,,182
2015-03-12,655,492,44,98,44,82,32,320,2
2015-03-12,655,,,,,,,,164
2015-03-12,655,560,42,92,40,72,36,380,38
2015-03-12,655,,,,,,,,122
2015-03-12,655,448,38,62,46,78,30,360,42
2015-03-12,655,,,,,,,,193
2015-03-12,655,681,138,170,132,172,64,492,300
2015-03-12,655,616,46,70,36,68,32,350,2
2015-03-12,655,,,,,,,,174
2015-03-12,655,454,44,68,56,88,38,356,2
2015-03-12,655,,,,,,,,448
2015-03-12,655,832,78,144,92,136,56,576,380
2015-03-12,655,744,28,58,42,82,36,574,24
2015-03-12,655,860,48,74,44,82,56,366,2
2015-03-12,655,,,,,,,,388
2015-03-12,655,808,40,82,132,170,78,,
2015-03-12,655,,20,,,,,,2
2015-03-12,655,836,104,150,60,102,44,444,2
2015-03-12,655,960,38,58,48,84,32,402,224
2015-03-12,655,560,42,64,24,54,46,452,586
2015-03-12,655,854,34,54,56,90,30,426,16
2015-03-12,655,,,,,,,,12
2015-03-12,655,372,42,72,56,88,30,392,492
2015-03-12,655,842,22,40,42,74,16,378,650
2015-03-12,655,944,30,54,35,67,14,370,724
2015-03-12,655,1048,32,54,42,74,40,397,12
2015-03-12,655,,,,,,,
2015-03-23,655,,,,,,,,156
2015-03-23,655,494,38,82,50,86,34,,164
2015-03-23,655,480,50,76,52,88,34,340,38
2015-03-23,655,,,,,,,,128
2015-03-23,655,444,4,134,74,112,34,364,52
2015-03-23,655,,,,,,,,182
2015-03-23,655,420,22,44,96,132,30,354,40
2015-03-23,655,,,,,,,,200
2015-03-23,655,514,78,111,71,119,60,404,52
2015-03-23,655,,,,,,,,270
2015-03-23,655,602,26,52,40,72,26,322,36
2015-03-23,655,,,,,,,,132
2015-03-23,655,416,44,70,42,76,32,314,2
2015-03-23,655,,,,,,,,84
2015-03-23,655,386,76,98,104,150,40,438,68
2015-03-23,655,,,,,,,,120
2015-03-23,655,440,40,78,54,86,42,374,2
2015-03-23,655,,,,,,,,114
2015-03-23,655,380,42,70,98,142,46,372,66
2015-03-23,655,,,,,,,,152
2015-03-23,655,422,30,54,46,82,28,348,2
2015-03-23,655,,,,,,,,202
2015-03-23,655,548,50,74,108,157,53,423,2
2015-03-23,655,,,,,,,,146
2015-03-23,655,397,57,79,48,80,42,346,2
2015-03-23,655,,,,,,,,190
2015-03-23,655,486,42,66,60,88,36,378,38
2015-03-23,655,,,,,,,,140
2015-03-23,655,486,5,139,93,125,38,386,64
2015-03-23,655,,,,,,,,111
2015-03-23,655,444,50,75,56,88,31,346,32
2015-03-23,655,,,,,,,,143
2015-03-23,655,436,41,64,55,95,38,377,42
2015-03-23,655,,,,,,,,160
2015-03-23,655,431,23,45,42,76,44,378,2
2015-03-23,655,,,,,,,,174
2015-03-23,655,508,50,76,78,112,44,400,66
2015-03-23,655,,,,,,,,80
2015-03-23,655,374,46,70,52,80,28,394,12
2015-03-23,655,,,,,,,
2015-03-25,655,,,,,,,,152
2015-03-25,655,436,56,76,52,78,30,332,2
2015-03-25,655,,,,,,,,117
2015-03-25,655,372,44,68,48,72,30,276,2
2015-03-25,655,,,,,,,,104
2015-03-25,655,402,58,108,82,112,36,336,2
2015-03-25,655,,,,,,,,128
2015-03-25,655,436,20,36,36,60,14,312,22
2015-03-25,655,,,,,,,,164
2015-03-25,655,549,69,112,116,148,40,311,1
2015-03-25,655,,,,,,,,47
2015-03-25,655,362,90,138,32,53,34,,101
2015-03-25,655,382,34,51,36,62,32,331,13
2015-03-25,655,,,,,,,,102
2015-03-25,655,388,114,172,82,118,46,380,66
2015-03-25,655,,,,,,,,134
2015-03-25,655,420,34,68,58,84,28,378,34
2015-03-25,655,,,,,,,,138
2015-03-25,655,424,62,112,118,146,46,391,69
2015-03-25,655,,,,,,,,108
2015-03-25,655,416,30,48,44,70,28,306,2
2015-03-25,655,,,,,,,,100
2015-03-25,655,394,46,66,82,122,56,400,54
2015-03-25,655,,,,,,,,90
2015-03-25,655,512,60,114,30,60,16,280,62
2015-03-25,655,,,,,,,,70
2015-03-25,655,368,38,66,40,66,40,400,12
2015-03-25,655,,,,,,,,118
2015-03-25,655,422,48,106,48,78,46,332,48
2015-03-25,655,,,,,,,,78
2015-03-25,655,344,38,58,42,68,34,370,2
2015-03-25,655,,,,,,,,128
2015-03-25,655,416,52,94,68,96,32,364,44
2015-03-25,655,,,,,,,,122
2015-03-25,655,434,70,100,34,58,14,444,36
2015-03-25,655,,,,,,,,130
2015-03-25,655,566,70,92,114,148,37,462,534
2015-03-25,655,820,52,72,46,86,38,330,12
2015-03-25,655,,,,,,,
2015-03-26,655,,,,,,,,220
2015-03-26,655,546,53,78,61,90,38,437,16
2015-03-26,655,,,,,,,,144
2015-03-26,655,450,60,84,60,94,34,300,2
2015-03-26,655,,,,,,,,158
2015-03-26,655,474,44,68,66,100,40,400,20
2015-03-26,655,,,,,,,,112
2015-03-26,655,442,34,56,38,68,14,304,36
2015-03-26,655,,,,,,,,160
2015-03-26,655,566,66,94,94,126,48,358,2
2015-03-26,655,,,,,,,,42
2015-03-26,655,350,40,64,34,62,18,296,3
2015-03-26,655,,,,,,,,32
2015-03-26,655,298,34,66,48,80,35,380,14
2015-03-26,655,,,,,,,,40
2015-03-26,655,344,52,76,52,88,20,302,4
2015-03-26,655,,,,,,,,306
2015-03-26,655,730,62,116,78,112,38,416,18
2015-03-26,655,,,,,,,,64
2015-03-26,655,368,43,80,52,85,37,377,42
2015-03-26,655,,,,,,,,106
2015-03-26,655,376,20,40,36,66,14,254,2
2015-03-26,655,,,,,,,,146
2015-03-26,655,472,118,218,126,168,67,,
2015-03-26,655,,2,,,,,,300
2015-03-26,655,578,86,152,30,58,40,408,48
2015-03-26,655,,,,,,,,107
2015-03-26,655,408,18,38,42,66,30,356,30
2015-03-26,655,,,,,,,,98
2015-03-26,655,360,72,92,46,74,30,424,52
2015-03-26,655,,,,,,,,68
2015-03-26,655,477,95,137,42,68,34,420,48
2015-03-26,655,,,,,,,,38
2015-03-26,655,326,30,48,46,68,30,282,48
2015-03-26,655,,,,,,,,90
2015-03-26,655,348,48,70,70,96,32,352,96
2015-03-26,655,,,,,,,,107
2015-03-26,655,465,89,111,90,120,37,443,2
2015-03-26,655,862,42,76,31,59,26,356,14
2015-03-26,655,,,,,,,
2015-03-30,655,,,,,,,,256
2015-03-30,655,598,18,40,46,84,40,,
2015-03-30,655,,,,10,,,,444
2015-03-30,655,768,26,46,38,70,30,,242
2015-03-30,655,544,30,50,38,70,26,366,560
2015-03-30,655,866,52,74,60,92,38,282,2
2015-03-30,655,1088,44,62,44,74,32,288,4
2015-03-30,655,,,,,,,,131
2015-03-30,655,469,44,66,64,96,32,358,4
2015-03-30,655,1060,32,52,42,72,26,314,2
2015-03-30,655,,,,,,,,244
2015-03-30,655,626,42,64,56,86,30,346,2
2015-03-30,655,1009,52,88,47,81,31,290,2
2015-03-30,655,,,,,,,,230
2015-03-30,655,507,31,53,37,87,34,358,31
2015-03-30,655,,,,,,,,63
2015-03-30,655,365,28,50,76,112,37,378,46
2015-03-30,655,,,,,,,,188
2015-03-30,655,516,44,66,77,110,34,340,2
2015-03-30,655,,,,,,,,134
2015-03-30,655,432,34,56,50,84,36,398,32
2015-03-30,655,,,,,,,,244
2015-03-30,655,514,36,62,40,68,16,340,2
2015-03-30,655,,,,,,,,214
2015-03-30,655,486,32,52,58,98,28,290,4
2015-03-30,655,,,,,,,,48
2015-03-30,655,564,88,112,66,102,28,366,2
2015-03-30,655,1116,28,50,64,98,38,352,2
2015-03-30,655,,,,,,,,184
2015-03-30,655,546,164,194,162,196,24,410,2
2015-03-30,655,768,106,134,84,124,50,404,2
2015-03-30,655,980,38,64,44,78,28,350,4
2015-03-30,655,,,,,,,,188
2015-03-30,655,540,46,69,41,73,36,400,50
2015-03-30,655,,,,,,,,368
2015-03-30,655,736,34,56,74,106,70,454,60
2015-03-30,655,,,,,,,,204
2015-03-30,655,592,90,122,42,76,34,510,516
2015-03-30,655,860,40,64,46,76,36,372,650
2015-03-30,655,956,39,58,50,82,30,424,628
2015-03-30,655,988,40,70,50,80,38,404,46
2015-03-30,655,,,,,,,
2015-04-09,655,,60,80,32,64,32,340,636
2015-04-09,655,984,28,48,32,62,28,310,526
2015-04-09,655,878,42,62,52,84,30,564,430
2015-04-09,655,732,42,68,60,98,32,378,16
2015-04-09,655,,,,,,,,119
2015-04-09,655,480,22,50,38,68,28,,150
2015-04-09,655,420,29,48,44,76,32,372,30
2015-04-09,655,,,,,,,,178
2015-04-09,655,480,50,70,64,124,34,392,40
2015-04-09,655,,,,,,,,202
2015-04-09,655,623,73,108,37,67,28,352,2
2015-04-09,655,998,36,58,28,58,32,332,14
2015-04-09,655,,,,,,,,126
2015-04-09,655,449,65,92,55,89,28,328,2
2015-04-09,655,,,,,,,,107
2015-04-09,655,485,68,130,116,150,46,474,2
2015-04-09,655,904,30,52,36,68,38,365,2
2015-04-09,655,990,26,46,42,72,26,334,2
2015-04-09,655,,,,,,,,180
2015-04-09,655,536,30,52,80,110,36,394,734
2015-04-09,655,1184,56,86,76,106,32,,
2015-04-09,655,,7,,,,,,688
2015-04-09,655,1222,30,56,56,86,28,324,2
2015-04-09,655,,,,,,,,133
2015-04-09,655,455,66,86,58,92,34,396,2
2015-04-09,655,,,,,,,,120
2015-04-09,655,574,224,274,76,122,44,528,240
2015-04-09,655,668,50,78,54,92,44,428,42
2015-04-09,655,,,,,,,,242
2015-04-09,655,592,64,92,34,66,36,394,2
2015-04-09,655,,,,,,,,172
2015-04-09,655,502,100,166,74,112,42,570,62
2015-04-09,655,,,,,,,,182
2015-04-09,655,554,52,122,42,82,36,480,570
2015-04-09,655,968,36,60,28,66,32,430,540
2015-04-09,655,918,46,74,42,78,42,498,474
2015-04-09,655,896,54,86,52,86,38,508,48
2015-04-09,655,,,,,,,
2015-04-13,655,304041,18,38,54,90,28,,198
2015-04-13,655,512,30,50,32,62,12,,65
2015-04-13,655,379,25,45,35,63,33,306,510
2015-04-13,655,833,44,82,61,96,27,382,2
2015-04-13,655,,,,,,,,204
2015-04-13,655,468,36,69,47,77,28,,240
2015-04-13,655,528,44,66,62,92,34,354,2
2015-04-13,655,1026,19,43,42,80,25,289,3
2015-04-13,655,,,,,,,,108
2015-04-13,655,470,40,60,72,108,46,352,3
2015-04-13,655,890,74,96,34,64,28,332,20
2015-04-13,655,,,,,,,,174
2015-04-13,655,478,40,62,46,84,36,308,2
2015-04-13,655,,,,,,,,190
2015-04-13,655,522,22,46,74,116,38,364,2
2015-04-13,655,1376,52,74,80,112,48,362,2
2015-04-13,655,,,,,,,,84
2015-04-13,655,456,64,86,54,88,36,326,4
2015-04-13,655,992,36,62,54,88,34,326,2
2015-04-13,655,,,,,,,,318
2015-04-13,655,618,34,58,52,82,40,420,2
2015-04-13,655,,,,,,,,220
2015-04-13,655,546,72,108,106,150,36,346,2
2015-04-13,655,1262,28,50,44,74,30,410,14
2015-04-13,655,,,,,,,,162
2015-04-13,655,504,68,104,104,136,40,446,4
2015-04-13,655,,,,,,,,214
2015-04-13,655,548,58,96,110,150,64,448,580
2015-04-13,655,972,32,56,58,88,30,384,2
2015-04-13,655,,,,,,,,168
2015-04-13,655,514,62,86,66,100,20,404,42
2015-04-13,655,,,,,,,,228
2015-04-13,655,620,64,94,94,128,54,576,2
2015-04-13,655,1074,56,90,44,74,36,426,2
2015-04-13,655,,,,,,,,184
2015-04-13,655,538,38,64,40,72,32,380,2
2015-04-13,655,922,40,66,54,86,38,432,646
2015-04-13,655,1008,48,74,38,66,48,390,44
2015-04-13,655,,,,,,,
2015-04-14,655,,,,,,,,315
2015-04-14,655,600,70,94,64,96,32,372,2
2015-04-14,655,584,46,92,46,78,34,,238
2015-04-14,655,566,50,72,50,80,34,366,2
2015-04-14,655,,,,,,,,280
2015-04-14,655,596,44,66,52,86,16,380,40
2015-04-14,655,,,,,,,,292
2015-04-14,655,776,84,114,106,140,50,398,420
2015-04-14,655,744,38,78,36,70,30,360,26
2015-04-14,655,,,,,,,,128
2015-04-14,655,412,44,66,46,80,28,380,40
2015-04-14,655,,,,,,,,180
2015-04-14,655,480,34,58,52,82,15,388,2
2015-04-14,655,,,,,,,,187
2015-04-14,655,544,80,139,52,92,40,419,2
2015-04-14,655,,,,,,,,197
2015-04-14,655,513,40,74,40,76,32,434,16
2015-04-14,655,,,,,,,,60
2015-04-14,655,318,42,62,38,64,28,284,2
2015-04-14,655,,,,,,,,95
2015-04-14,655,392,84,112,102,140,40,336,1
2015-04-14,655,,,,,,,,86
2015-04-14,655,433,23,62,40,68,26,281,3
2015-04-14,655,,,,,,,,114
2015-04-14,655,390,20,40,36,65,16,284,2
2015-04-14,655,,,,,,,,50
2015-04-14,655,352,28,48,50,76,20,304,2
2015-04-14,655,,,,,,,,46
2015-04-14,655,492,76,96,42,74,32,446,14
2015-04-14,655,,,,,,,,56
2015-04-14,655,368,34,68,80,110,28,406,4
2015-04-14,655,,,,,,,,90
2015-04-14,655,390,20,40,46,74,26,292,2
2015-04-14,655,,,,,,,,116
2015-04-14,655,516,112,176,136,178,12,368,2
2015-04-14,655,806,40,60,56,88,34,393,43
2015-04-14,655,,,,,,,
2015-04-16,655,,,,,,,,110
2015-04-16,655,464,32,54,46,82,40,,396
2015-04-16,655,708,30,54,28,60,32,,186
2015-04-16,655,482,28,50,28,58,28,340,2
2015-04-16,655,949,47,67,46,78,32,334,2
2015-04-16,655,836,48,68,56,92,30,294,4
2015-04-16,655,,,,,,,,126
2015-04-16,655,428,38,58,48,82,26,344,2
2015-04-16,655,,,,,,,,194
2015-04-16,655,548,32,52,36,66,34,370,14
2015-04-16,655,,,,,,,,116
2015-04-16,655,420,42,64,58,90,32,432,714
2015-04-16,655,1176,80,98,38,68,36,340,32
2015-04-16,655,,,,,,,,190
2015-04-16,655,518,28,50,32,72,24,314,28
2015-04-16,655,,,,,,,,96
2015-04-16,655,414,26,52,36,68,16,312,2
2015-04-16,655,,,,,,,,120
2015-04-16,655,452,105,140,182,226,46,416,8
2015-04-16,655,872,32,54,40,72,32,336,34
2015-04-16,655,,,,,,,,206
2015-04-16,655,522,28,52,32,62,16,290,2
2015-04-16,655,,,,,,,,70
2015-04-16,655,352,32,56,40,76,42,490,46
2015-04-16,655,,,,,,,,252
2015-04-16,655,714,98,121,75,113,38,350,2
2015-04-16,655,1178,40,64,50,82,32,354,32
2015-04-16,655,,,,,,,,215
2015-04-16,655,573,72,94,65,98,40,398,63
2015-04-16,655,,,,,,,,178
2015-04-16,655,572,116,144,110,144,30,407,1
2015-04-16,655,858,44,70,48,83,34,356,2
2015-04-16,655,,,,,,,,203
2015-04-16,655,529,42,72,38,72,48,400,34
2015-04-16,655,,,,,,,,92
2015-04-16,655,642,72,106,112,144,52,546,462
2015-04-16,655,998,64,116,48,90,52,434,2
2015-04-16,655,794,54,78,38,72,42,468,522
2015-04-16,655,898,84,114,88,126,50,532,432
2015-04-16,655,822,106,132,42,84,42,388,2
2015-04-16,655,,,,,,,
2015-04-20,655,,,,,,,,161
2015-04-20,655,523,21,46,50,84,35,,198
2015-04-20,655,582,32,54,31,62,30,323,3
2015-04-20,655,970,53,72,38,69,34,382,10
2015-04-20,655,839,49,85,71,106,41,356,2
2015-04-20,655,816,36,54,38,67,33,380,1
2015-04-20,655,,,,,,,,124
2015-04-20,655,,,,,,,,124
2015-04-20,655,436,50,78,56,90,34,314,4
2015-04-20,655,,,,,,,,231
2015-04-20,655,543,25,47,43,77,30,384,1
2015-04-20,655,,,,,,,,152
2015-04-20,655,507,32,65,47,89,45,576,526
2015-04-20,655,917,61,98,55,86,29,341,1
2015-04-20,655,,,,,,,,63
2015-04-20,655,350,30,50,33,63,33,373,587
2015-04-20,655,902,27,53,94,130,46,385,1
2015-04-20,655,,,,,,,,147
2015-04-20,655,525,40,62,88,119,42,355,2
2015-04-20,655,,,,,,,,175
2015-04-20,655,460,36,61,,,,,
2015-04-20,655,,,61,45,,,,
2015-04-20,655,,,,45,77,,,
2015-04-20,655,,,,,77,31,,
2015-04-20,655,,,,,,31,315,1
2015-04-20,655,,,,,,,,155
2015-04-20,655,444,34,,,,,,
2015-04-20,655,,34,53,41,,,,
2015-04-20,655,,,,41,76,19,344,36
2015-04-20,655,,,,,,,,142
2015-04-20,655,484,29,50,58,103,40,551,534
2015-04-20,655,951,72,99,81,113,33,464,868
2015-04-20,655,1162,37,56,42,79,30,330,75
2015-04-20,655,,,,,,,,249
2015-04-20,655,593,49,,,,,,91
2015-04-20,655,591,39,61,52,94,37,392,572
2015-04-20,655,904,32,55,47,89,38,398,45
2015-04-20,655,,,,,,,,277
2015-04-20,655,636,55,81,50,91,54,393,58
2015-04-20,655,,,,,,,
2015-04-22,655,,,,,,,,143
2015-04-22,655,424,49,72,37,66,31,,218
2015-04-22,655,493,39,60,54,83,29,,180
2015-04-22,655,505,22,44,35,62,27,,235
2015-04-22,655,548,54,78,51,82,40,308,1
2015-04-22,655,,,,,,,,216
2015-04-22,655,585,36,59,42,72,41,352,3
2015-04-22,655,,,,,,,,128
2015-04-22,655,469,46,70,57,86,33,343,2
2015-04-22,655,,,,,,,,178
2015-04-22,655,522,41,64,38,67,33,296,4
2015-04-22,655,,,,,,,,206
2015-04-22,655,560,35,57,32,61,30,332,1
2015-04-22,655,,,,,,,,178
2015-04-22,655,574,64,98,107,142,45,330,1
2015-04-22,655,,,,,,,,113
2015-04-22,655,394,19,41,38,72,15,328,4
2015-04-22,655,,,,,,,,118
2015-04-22,655,447,74,98,47,79,105,434,43
2015-04-22,655,,,,,,,,242
2015-04-22,655,551,44,89,73,110,36,373,3
2015-04-22,655,,,,,,,,190
2015-04-22,655,516,42,67,62,95,45,363,3
2015-04-22,655,,,,,,,,183
2015-04-22,655,508,42,73,43,78,14,344,3
2015-04-22,655,,,,,,,,193
2015-04-22,655,513,45,67,49,84,31,356,1
2015-04-22,655,,,,,,,,203
2015-04-22,655,582,92,189,148,189,71,431,4
2015-04-22,655,,,,,,,,4
2015-04-22,655,798,33,56,43,75,35,310,4
2015-04-22,655,,,,,,,,197
2015-04-22,655,524,44,69,77,113,51,331,4
2015-04-22,655,,,,,,,,199
2015-04-22,655,547,59,86,67,102,39,551,4
2015-04-22,655,872,46,69,50,81,34,313,4
2015-04-22,655,,,,,,,,287
2015-04-22,655,624,35,57,100,132,36,417,1
2015-04-22,655,1007,42,64,45,76,28,579,1
2015-04-22,655,,,,,,,,128
2015-04-22,655,496,67,92,46,77,41,380,58
2015-04-22,655,,,,,,,,175
2015-04-22,655,458,28,48,55,83,31,388,300
2015-04-22,655,613,38,59,45,72,33,331,46
2015-04-22,655,,,,,,,,293
2015-04-22,655,636,29,51,42,75,32,467,44
2015-04-22,655,,,,,,,,292
2015-04-22,655,597,21,42,80,113,13,340,695
2015-04-22,655,936,24,45,148,182,31,337,33
2015-04-22,655,958,31,49,108,137,32,326,1
2015-04-22,655,,,,,,,,477
2015-04-22,655,813,29,51,32,60,16,310,1
2015-04-22,655,,,,,,,
2015-04-23,655,,,,,,,,222
2015-04-23,655,574,19,40,46,79,31,,
2015-04-23,655,,,,10,,,,2
2015-04-23,655,723,20,39,46,79,32,332,3
2015-04-23,655,,,,,,,,217
2015-04-23,655,510,31,53,38,67,19,299,2
2015-04-23,655,960,36,58,45,82,27,367,1
2015-04-23,655,808,52,84,56,85,40,,174
2015-04-23,655,462,32,52,38,68,30,,203
2015-04-23,655,496,27,65,35,68,33,397,27
2015-04-23,655,,,,,,,,154
2015-04-23,655,487,34,58,66,107,41,419,679
2015-04-23,655,1102,63,92,44,77,34,311,2
2015-04-23,655,,,,,,,,132
2015-04-23,655,478,47,69,32,64,35,377,37
2015-04-23,655,,,,,,,,76
2015-04-23,655,426,44,83,67,99,25,341,1
2015-04-23,655,,,,,,,,231
2015-04-23,655,573,0,121,113,148,44,388,2
2015-04-23,655,946,43,89,33,61,26,382,177
2015-04-23,655,1049,33,56,36,70,47,340,5
2015-04-23,655,,,,,,,,143
2015-04-23,655,470,45,65,44,75,28,304,0
2015-04-23,655,,,,,,,,191
2015-04-23,655,580,72,107,49,81,32,315,2
2015-04-23,655,,,,,,,,92
2015-04-23,655,422,33,54,37,68,17,313,
2015-04-23,655,,,,,,,313,1
2015-04-23,655,,,,,,,,309
2015-04-23,655,709,45,78,69,108,46,410,3
2015-04-23,655,993,80,117,88,127,39,458,3
2015-04-23,655,,,,,,,,151
2015-04-23,655,530,52,86,58,89,29,371,2
2015-04-23,655,,,,,,,,246
2015-04-23,655,631,41,68,45,79,36,407,43
2015-04-23,655,,,,,,,,299
2015-04-23,655,708,52,94,74,118,40,650,64
2015-04-23,655,826,39,63,44,78,38,415,41
2015-04-23,655,,,,,,,,335
2015-04-23,655,649,48,69,53,87,37,428,601
2015-04-23,655,934,43,70,42,79,38,499,2
2015-04-23,655,902,44,70,63,101,41,395,2
2015-04-23,655,,,,,,,
2015-04-27,655,,,,,,,,342
2015-04-27,655,661,35,57,43,85,27,,197
2015-04-27,655,477,25,45,33,66,17,449,708
2015-04-27,655,,,,,,,,708
2015-04-27,655,1081,,,,,,,
2015-04-27,655,1081,32,53,33,63,27,,
2015-04-27,655,,,,10,,,,220
2015-04-27,655,567,42,65,62,98,39,360,6
2015-04-27,655,800,29,52,45,76,26,373,13
2015-04-27,655,,,,,,,,161
2015-04-27,655,518,32,55,56,93,29,296,1
2015-04-27,655,1043,35,55,40,68,28,301,11
2015-04-27,655,,,,,,,,95
2015-04-27,655,417,34,55,74,109,82,427,1
2015-04-27,655,,,,,,,,229
2015-04-27,655,789,48,86,32,59,25,313,34
2015-04-27,655,,,,,,,,61
2015-04-27,655,420,28,50,42,74,39,332,1
2015-04-27,655,,,,,,,,66
2015-04-27,655,404,43,69,111,150,38,383,1
2015-04-27,655,,,,,,,,189
2015-04-27,655,510,42,76,73,108,35,387,54
2015-04-27,655,,,,,,,,78
2015-04-27,655,383,48,69,75,107,32,327,47
2015-04-27,655,,,,,,,,237
2015-04-27,655,504,33,53,47,78,30,299,48
2015-04-27,655,,,,,,,,205
2015-04-27,655,534,28,48,41,76,33,374,1
2015-04-27,655,,,,,,,,137
2015-04-27,655,506,53,122,67,97,30,335,1006
2015-04-27,655,1331,34,58,57,91,39,376,1
2015-04-27,655,,,,,,,,209
2015-04-27,655,563,41,63,80,119,22,426,4
2015-04-27,655,,,,,,,,324
2015-04-27,655,694,76,103,79,,,,
2015-04-27,655,,,,79,112,38,384,1
2015-04-27,655,,,,,,,,263
2015-04-27,655,564,33,57,42,74,24,391,0
2015-04-27,655,,,,,,,,454
2015-04-27,655,757,50,73,55,93,40,379,36
2015-04-27,655,,,,,,,,121
2015-04-27,655,545,46,70,42,90,43,518,48
2015-04-27,655,,,,,,,,234
2015-04-27,655,601,52,73,45,79,42,395,43
2015-04-27,655,,,,,,,,263
2015-04-27,655,616,39,59,36,71,42,406,606
2015-04-27,655,889,40,63,54,95,34,420,625
2015-04-27,655,944,37,61,38,76,47,427,38
2015-04-27,655,,,,,,,
2015-04-29,655,,20,42,38,66,33,,221
2015-04-29,655,528,24,49,49,85,34,357,30
2015-04-29,655,,,,,,,,212
2015-04-29,655,510,35,56,38,67,43,353,3
2015-04-29,655,,,,,,,,204
2015-04-29,655,523,50,85,66,98,41,418,42
2015-04-29,655,,,,,,,,217
2015-04-29,655,554,75,102,44,77,29,351,26
2015-04-29,655,,,,,,,,190
2015-04-29,655,551,44,68,53,84,34,355,39
2015-04-29,655,,,,,,,,214
2015-04-29,655,503,38,62,45,75,29,327,38
2015-04-29,655,,,,,,,,208
2015-04-29,655,494,42,69,44,75,40,344,38
2015-04-29,655,,,,,,,,185
2015-04-29,655,572,117,193,128,162,38,363,3
2015-04-29,655,832,56,78,36,67,30,382,32
2015-04-29,655,,,,,,,,205
2015-04-29,655,524,40,63,87,121,33,413,53
2015-04-29,655,,,,,,,,118
2015-04-29,655,423,50,80,39,71,37,362,44
2015-04-29,655,,,,,,,,191
2015-04-29,655,476,50,73,43,73,41,381,38
2015-04-29,655,,,,,,,,196
2015-04-29,655,503,32,73,45,78,33,367,41
2015-04-29,655,,,,,,,,164
2015-04-29,655,478,38,62,50,79,33,392,48
2015-04-29,655,,,,,,,,192
2015-04-29,655,513,110,149,142,180,56,460,1
2015-04-29,655,,,,,,,,126
2015-04-29,655,437,37,63,37,71,38,382,53
2015-04-29,655,,,,,,,,175
2015-04-29,655,525,62,88,70,108,54,466,2
2015-04-29,655,,,,,,,,158
2015-04-29,655,456,46,71,59,89,36,308,47
2015-04-29,655,,,,,,,,233
2015-04-29,655,562,42,65,42,75,34,370,40
2015-04-29,655,,,,,,,,194
2015-04-29,655,481,20,73,43,74,29,365,42
2015-04-29,655,,,,,,,,153
2015-04-29,655,451,31,53,50,80,76,484,2
2015-04-29,655,,,,,,,,183
2015-04-29,655,530,74,95,77,107,38,386,676
2015-04-29,655,1016,49,82,45,81,29,300,349
2015-04-29,655,687,28,54,46,74,35,354,41
2015-04-29,655,,,,,,,,203
2015-04-29,655,552,31,51,37,65,34,390,36
2015-04-29,655,,,,,,,,241
2015-04-29,655,550,41,62,33,64,30,379,694
